BOM_CMPNTS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT;PRDCT_BASE_QTY;PRDCT_TARG_QTY;CMPNT_RQRD_QTY;CMPNT_STCK_UNRS;CMPNT_STCK_RSTR;CMPNT_STCK_TRNS;CMPNT_STCK_QINS;CMPNT_STCK_BLCK;CMPNT_STCK_RTRN;CMPNT_STCK_TOT;CAN_BE_PRODUCED_UNRS;CAN_BE_PRODUCED_UNRS_QINS
1054256;1904728;745395;Component 745395;0.10;KG;1000.00;1000.00;0.10;783.01;0.00;0.00;0.00;0.00;0.00;783.01;7676647.05;7676647.05
1054257;1904728;795142;Component 795142;1.02;TKO;1000.00;1000.00;1.02;1.35;0.00;0.00;0.00;0.00;0.00;1.35;1323.52;1323.52
1054258;1904728;795149;Component 795149;0.17;TKO;1000.00;1000.00;0.17;26.66;0.00;0.00;0.00;0.00;0.00;26.66;156835.29;156835.29
1054259;1904728;796135;Component 796135;170.34;KOM;1000.00;1000.00;170.34;1182.00;0.00;0.00;0.00;975.00;0.00;2157.00;6939.06;6939.06
1054260;1904728;796153;Component 796153;1.02;TKO;1000.00;1000.00;1.02;2.75;0.00;0.00;0.00;0.40;0.00;3.15;2696.07;2696.07
1054261;1904728;796154;Component 796154;1.02;TKO;1000.00;1000.00;1.02;4.46;0.00;0.00;0.00;2.28;0.00;6.74;4372.54;4372.54
1054262;1904728;796155;Component 796155;1.02;TKO;1000.00;1000.00;1.02;3.25;0.00;0.00;0.00;3.93;0.00;7.18;3186.27;3186.27
1054263;1904728;796156;Component 796156;18.87;KOM;1000.00;1000.00;18.87;312.00;0.00;0.00;0.00;1159.00;0.00;1471.00;16534.18;16534.18
1054264;1904728;895148;Component 895148;4.90;KG;1000.00;1000.00;4.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054265;1904736;700541;Component 700541;0.04;TKO;1000.00;1000.00;0.04;45.38;0.00;0.00;0.00;0.00;0.00;45.38;1134725.00;1134725.00
1054266;1904736;741522;Component 741522;1.02;TKO;1000.00;1000.00;1.02;22.40;0.00;0.00;0.00;0.00;0.00;22.40;21960.78;21960.78
1054267;1904736;745280;Component 745280;22.44;M;1000.00;1000.00;22.44;26994.00;0.00;0.00;0.00;0.00;0.00;26994.00;1202941.17;1202941.17
1054268;1904736;745395;Component 745395;0.10;KG;1000.00;1000.00;0.10;783.01;0.00;0.00;0.00;0.00;0.00;783.01;7676647.05;7676647.05
1054269;1904736;795149;Component 795149;0.17;TKO;1000.00;1000.00;0.17;26.66;0.00;0.00;0.00;0.00;0.00;26.66;156835.29;156835.29
1054270;1904736;796135;Component 796135;170.34;KOM;1000.00;1000.00;170.34;1182.00;0.00;0.00;0.00;975.00;0.00;2157.00;6939.06;6939.06
1054271;1904736;796149;Component 796149;1.02;TKO;1000.00;1000.00;1.02;2.33;0.00;0.00;0.00;0.40;0.00;2.73;2284.31;2284.31
1054272;1904736;796150;Component 796150;1.02;TKO;1000.00;1000.00;1.02;5.37;0.00;0.00;0.00;2.50;0.00;7.87;5264.70;5264.70
1054273;1904736;796151;Component 796151;1.02;TKO;1000.00;1000.00;1.02;3.39;0.00;0.00;0.00;2.10;0.00;5.49;3323.52;3323.52
1054274;1904736;796156;Component 796156;18.87;KOM;1000.00;1000.00;18.87;312.00;0.00;0.00;0.00;1159.00;0.00;1471.00;16534.18;16534.18
1054275;1904736;895149;Component 895149;4.72;KG;1000.00;1000.00;4.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054276;1904744;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1054277;1904744;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1054278;1904744;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1054279;1904744;795639;Component 795639;0.79;KOM;1000.00;1000.00;0.79;655.00;0.00;0.00;0.00;0.00;0.00;655.00;823899.37;823899.37
1054280;1904744;795640;Component 795640;0.59;KOM;1000.00;1000.00;0.59;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1153716.21;1153716.21
1054281;1904744;795703;Component 795703;0.04;TKO;1000.00;1000.00;0.04;0.87;0.00;0.00;0.00;0.00;0.00;0.87;20395.34;20395.34
1054282;1904744;796157;Component 796157;1.02;TKO;1000.00;1000.00;1.02;67.31;0.00;0.00;0.00;0.00;0.00;67.31;65994.11;65994.11
1054283;1904744;796158;Component 796158;1.02;TKO;1000.00;1000.00;1.02;62.70;0.00;0.00;0.00;0.00;0.00;62.70;61470.58;61470.58
1054284;1904744;796159;Component 796159;1.02;TKO;1000.00;1000.00;1.02;27.30;0.00;0.00;0.00;0.00;0.00;27.30;26764.70;26764.70
1054285;1904744;796160;Component 796160;1.02;TKO;1000.00;1000.00;1.02;24.75;0.00;0.00;0.00;0.00;0.00;24.75;24264.70;24264.70
1054286;1904744;895106;Component 895106;30.39;KG;1000.00;1000.00;30.39;398.00;0.00;0.00;0.00;0.00;0.00;398.00;13093.82;13093.82
1054287;1904752;700540;Component 700540;0.02;TKO;1000.00;1000.00;0.02;13.14;0.00;0.00;0.00;0.00;0.00;13.14;626000.00;626000.00
1054288;1904752;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1054289;1904752;745395;Component 745395;0.04;KG;1000.00;1000.00;0.04;783.01;0.00;0.00;0.00;0.00;0.00;783.01;19098000.00;19098000.00
1054290;1904752;795639;Component 795639;0.03;KOM;1000.00;1000.00;0.03;655.00;0.00;0.00;0.00;0.00;0.00;655.00;17702702.70;17702702.70
1054291;1904752;795640;Component 795640;0.27;KOM;1000.00;1000.00;0.27;683.00;0.00;0.00;0.00;0.00;0.00;683.00;2483636.36;2483636.36
1054292;1904752;795708;Component 795708;0.02;TKO;1000.00;1000.00;0.02;1.11;0.00;0.00;0.00;0.00;0.00;1.11;53095.23;53095.23
1054293;1904752;796162;Component 796162;1.02;TKO;1000.00;1000.00;1.02;65.00;0.00;0.00;0.00;0.00;0.00;65.00;63725.49;63725.49
1054294;1904752;796163;Component 796163;1.02;TKO;1000.00;1000.00;1.02;72.00;0.00;0.00;0.00;0.50;0.00;72.50;70588.23;70588.23
1054295;1904752;796164;Component 796164;1.02;TKO;1000.00;1000.00;1.02;56.00;0.00;0.00;0.00;0.00;0.00;56.00;54901.96;54901.96
1054296;1904752;796165;Component 796165;1.02;TKO;1000.00;1000.00;1.02;63.60;0.00;0.00;0.00;0.00;0.00;63.60;62352.94;62352.94
1054297;1904752;895106;Component 895106;8.67;KG;1000.00;1000.00;8.67;398.00;0.00;0.00;0.00;0.00;0.00;398.00;45905.42;45905.42
1054298;1904787;1903446;Component 1903446;2000.00;KOM;1000.00;1000.00;2000.00;4476.00;0.00;0.00;0.00;0.00;0.00;4476.00;2238.00;2238.00
1054299;1904787;50003366;Component 50003366;1000.00;KOM;1000.00;1000.00;1000.00;11550.00;0.00;0.00;0.00;0.00;0.00;11550.00;11550.00;11550.00
1054300;1904787;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1054301;1904787;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1054302;1904787;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054303;1904787;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2238.09;2238.09
1054304;1904787;796167;Component 796167;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1054305;1904795;1903454;Component 1903454;2000.00;KOM;1000.00;1000.00;2000.00;3438.00;0.00;0.00;0.00;0.00;0.00;3438.00;1719.00;1719.00
1054306;1904795;50003366;Component 50003366;1000.00;KOM;1000.00;1000.00;1000.00;11550.00;0.00;0.00;0.00;0.00;0.00;11550.00;11550.00;11550.00
1054307;1904795;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1054308;1904795;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1054309;1904795;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054310;1904795;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2238.09;2238.09
1054311;1904795;796161;Component 796161;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1054312;1904809;1903748;Component 1903748;1000.00;KOM;1000.00;1000.00;1000.00;25034.00;0.00;0.00;0.00;0.00;0.00;25034.00;25034.00;25034.00
1054313;1904809;50003364;Component 50003364;1000.00;KOM;1000.00;1000.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054314;1904809;700541;Component 700541;0.05;TKO;1000.00;1000.00;0.05;45.38;0.00;0.00;0.00;0.00;0.00;45.38;889980.39;889980.39
1054315;1904809;745282;Component 745282;43.47;M;1000.00;1000.00;43.47;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;625626.86;625626.86
1054316;1904809;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054317;1904809;795334;Component 795334;0.02;TKO;1000.00;1000.00;0.02;0.09;0.00;0.00;0.00;0.00;0.00;0.09;3615.38;3615.38
1054318;1904809;796169;Component 796169;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1054319;1904817;1903730;Component 1903730;1000.00;KOM;1000.00;1000.00;1000.00;18114.00;0.00;0.00;0.00;0.00;0.00;18114.00;18114.00;18114.00
1054320;1904817;50003364;Component 50003364;1000.00;KOM;1000.00;1000.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054321;1904817;700541;Component 700541;0.05;TKO;1000.00;1000.00;0.05;45.38;0.00;0.00;0.00;0.00;0.00;45.38;889980.39;889980.39
1054322;1904817;745282;Component 745282;43.47;M;1000.00;1000.00;43.47;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;625626.86;625626.86
1054323;1904817;745395;Component 745395;0.36;KG;1000.00;1000.00;0.36;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2133564.03;2133564.03
1054324;1904817;795334;Component 795334;0.02;TKO;1000.00;1000.00;0.02;0.09;0.00;0.00;0.00;0.00;0.00;0.09;3615.38;3615.38
1054325;1904817;796170;Component 796170;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1054326;1904825;1902431;Component 1902431;1000.00;KOM;1000.00;1000.00;1000.00;21134.00;0.00;0.00;0.00;0.00;0.00;21134.00;21134.00;21134.00
1054327;1904825;1903721;Component 1903721;1000.00;KOM;1000.00;1000.00;1000.00;22802.00;0.00;0.00;0.00;0.00;0.00;22802.00;22802.00;22802.00
1054328;1904825;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054329;1904825;745282;Component 745282;58.65;M;1000.00;1000.00;58.65;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;463699.91;463699.91
1054330;1904825;745395;Component 745395;0.36;KG;1000.00;1000.00;0.36;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2133564.03;2133564.03
1054331;1904825;795334;Component 795334;0.03;TKO;1000.00;1000.00;0.03;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2764.70;2764.70
1054332;1904825;796171;Component 796171;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054333;1904833;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1054334;1904833;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1054335;1904833;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;37286571.42;37286571.42
1054336;1904833;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1054337;1904833;796172;Component 796172;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1054338;1904833;796173;Component 796173;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1054339;1904833;895091;Component 895091;4.88;KG;1000.00;1000.00;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054340;1904841;1902431;Component 1902431;2000.00;KOM;1000.00;1000.00;2000.00;21134.00;0.00;0.00;0.00;0.00;0.00;21134.00;10567.00;10567.00
1054341;1904841;1902857;Component 1902857;1000.00;KOM;1000.00;1000.00;1000.00;7674.00;0.00;0.00;0.00;0.00;0.00;7674.00;7674.00;7674.00
1054342;1904841;700541;Component 700541;0.17;TKO;1000.00;1000.00;0.17;45.38;0.00;0.00;0.00;0.00;0.00;45.38;266994.11;266994.11
1054343;1904841;745282;Component 745282;100.51;M;1000.00;1000.00;100.51;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;270580.04;270580.04
1054344;1904841;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054345;1904841;746896;Component 746896;3.06;KG;1000.00;1000.00;3.06;39.80;0.00;0.00;0.00;0.00;0.00;39.80;13006.53;13006.53
1054346;1904841;795355;Component 795355;0.08;TKO;1000.00;1000.00;0.08;0.16;0.00;0.00;0.00;0.00;0.00;0.16;1882.35;1882.35
1054347;1904841;796168;Component 796168;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.00;0.00
1054348;1904850;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1054349;1904850;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054350;1904850;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1054351;1904850;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1054352;1904850;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1054353;1904850;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1054354;1904850;796177;Component 796177;1.02;TKO;1000.00;1000.00;1.02;1.50;0.00;0.00;0.00;0.00;0.00;1.50;1475.49;1475.49
1054355;1904850;796178;Component 796178;1.02;TKO;1000.00;1000.00;1.02;2.05;0.00;0.00;0.00;0.00;0.00;2.05;2009.80;2009.80
1054356;1904850;796179;Component 796179;1.02;TKO;1000.00;1000.00;1.02;0.70;0.00;0.00;0.00;0.00;0.00;0.70;686.27;686.27
1054357;1904850;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1054358;1904850;895151;Component 895151;250.66;KG;1000.00;1000.00;250.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054359;1904868;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1054360;1904868;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054361;1904868;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1054362;1904868;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1054363;1904868;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1054364;1904868;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1054365;1904868;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1054366;1904868;796181;Component 796181;1.02;TKO;1000.00;1000.00;1.02;0.55;0.00;0.00;0.00;0.00;0.00;0.55;539.21;539.21
1054367;1904868;796182;Component 796182;1.02;TKO;1000.00;1000.00;1.02;0.90;0.00;0.00;0.00;0.00;0.00;0.90;882.35;882.35
1054368;1904868;796183;Component 796183;1.02;TKO;1000.00;1000.00;1.02;2.00;0.00;0.00;0.00;0.00;0.00;2.00;1960.78;1960.78
1054369;1904868;895152;Component 895152;250.66;KG;1000.00;1000.00;250.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054370;1904876;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1054371;1904876;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054372;1904876;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1054373;1904876;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1054374;1904876;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1054375;1904876;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1054376;1904876;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1054377;1904876;796185;Component 796185;1.02;TKO;1000.00;1000.00;1.02;2.70;0.00;0.00;0.00;0.00;0.00;2.70;2647.05;2647.05
1054378;1904876;796186;Component 796186;1.02;TKO;1000.00;1000.00;1.02;2.45;0.00;0.00;0.00;0.00;0.00;2.45;2401.96;2401.96
1054379;1904876;796193;Component 796193;1.02;TKO;1000.00;1000.00;1.02;4.80;0.00;0.00;0.00;0.00;0.00;4.80;4705.88;4705.88
1054380;1904876;895150;Component 895150;250.66;KG;1000.00;1000.00;250.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054381;1904884;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1054382;1904884;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054383;1904884;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1054384;1904884;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1054385;1904884;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1054386;1904884;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1054387;1904884;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1054388;1904884;796193;Component 796193;1.02;TKO;1000.00;1000.00;1.02;4.80;0.00;0.00;0.00;0.00;0.00;4.80;4705.88;4705.88
1054389;1904884;796194;Component 796194;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;8.90;0.00;8.90;0.00;0.00
1054390;1904884;796195;Component 796195;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;7.80;0.00;7.80;0.00;0.00
1054391;1904884;895153;Component 895153;253.21;KG;1000.00;1000.00;253.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054392;1904892;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1054393;1904892;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054394;1904892;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1054395;1904892;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1054396;1904892;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1054397;1904892;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1054398;1904892;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1054399;1904892;796181;Component 796181;1.02;TKO;1000.00;1000.00;1.02;0.55;0.00;0.00;0.00;0.00;0.00;0.55;539.21;539.21
1054400;1904892;796188;Component 796188;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;2.10;0.00;2.10;0.00;0.00
1054401;1904892;796189;Component 796189;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;1.20;0.00;1.20;0.00;0.00
1054402;1904892;895155;Component 895155;253.21;KG;1000.00;1000.00;253.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054403;1904906;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1054404;1904906;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1054405;1904906;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1054406;1904906;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1054407;1904906;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1054408;1904906;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1054409;1904906;796177;Component 796177;1.02;TKO;1000.00;1000.00;1.02;1.50;0.00;0.00;0.00;0.00;0.00;1.50;1475.49;1475.49
1054410;1904906;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1054411;1904906;796191;Component 796191;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;20.80;0.00;20.80;0.00;0.00
1054412;1904906;796192;Component 796192;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;16.80;0.00;16.80;0.00;0.00
1054413;1904906;895154;Component 895154;253.21;KG;1000.00;1000.00;253.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1054414;1904914;1904914;Component 1904914;1.00;KOM;1000.00;1000.00;1.00;;;;;;;;;
1054415;1904914;1902571;Component 1902571;2000.00;KOM;1000.00;1000.00;2000.00;21352.00;0.00;0.00;0.00;0.00;0.00;21352.00;10676.00;10676.00
1054416;1904914;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1054417;1904914;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1054418;1904914;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054419;1904914;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2238.09;2238.09
1054420;1904914;796174;Component 796174;1.02;TKO;1000.00;1000.00;1.02;0.37;0.00;0.00;0.00;0.00;0.00;0.37;362.74;362.74
1054421;1904922;1904922;Component 1904922;1.00;KOM;1000.00;1000.00;1.00;;;;;;;;;
1054422;1904922;1902610;Component 1902610;2000.00;KOM;1000.00;1000.00;2000.00;73984.00;0.00;0.00;0.00;0.00;0.00;73984.00;36992.00;36992.00
1054423;1904922;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1054424;1904922;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1054425;1904922;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054426;1904922;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2238.09;2238.09
1054427;1904922;796175;Component 796175;1.02;TKO;1000.00;1000.00;1.02;0.24;0.00;0.00;0.00;0.18;0.00;0.42;235.29;235.29
1054428;1904931;1903446;Component 1903446;1000.00;KOM;1000.00;1000.00;1000.00;4476.00;0.00;0.00;0.00;0.00;0.00;4476.00;4476.00;4476.00
1054429;1904931;1903454;Component 1903454;1000.00;KOM;1000.00;1000.00;1000.00;3438.00;0.00;0.00;0.00;0.00;0.00;3438.00;3438.00;3438.00
1054430;1904931;50003366;Component 50003366;1000.00;KOM;1000.00;1000.00;1000.00;11550.00;0.00;0.00;0.00;0.00;0.00;11550.00;11550.00;11550.00
1054431;1904931;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;527779.06;527779.06
1054432;1904931;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1054433;1904931;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1054434;1904931;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2186.04;2186.04
1054435;1904931;796187;Component 796187;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
